State,Month,Tested,Confirmed,Deceased,latitude,longitude,population,Status,AQIUS,PM25,PM10,Temp,Humid
TRIPURA,2020-09,10068361,588157,6102,23.83540428,91.27999914,3673917,POOR,127,46,74,26,88
TRIPURA,2021-09,55125814,2510111,24107,23.83540428,91.27999914,3673917,POOR,127,46,74,26,88
TRIPURA,2021-08,51707200,2515212,24034,23.83540428,91.27999914,3673917,POOR,127,46,74,26,88
TRIPURA,2021-04,19930220,1020565,11719,23.83540428,91.27999914,3673917,POOR,127,46,74,26,88
TRIPURA,2021-03,19537627,1036794,12037,23.83540428,91.27999914,3673917,POOR,127,46,74,26,88
TRIPURA,2021-10,60260734,2613423,25192,23.83540428,91.27999914,3673917,POOR,127,46,74,26,88
TRIPURA,2021-06,34394990,1788969,18325,23.83540428,91.27999914,3673917,POOR,127,46,74,26,88
TRIPURA,2020-10,13206754,895251,9868,23.83540428,91.27999914,3673917,POOR,127,46,74,26,88
TRIPURA,2020-06,1409725,30939,22,23.83540428,91.27999914,3673917,POOR,127,46,74,26,88
TRIPURA,2020-12,17264121,1024777,11617,23.83540428,91.27999914,3673917,POOR,127,46,74,26,88
TRIPURA,2020-11,14837639,957550,10759,23.83540428,91.27999914,3673917,POOR,127,46,74,26,88
TRIPURA,2020-05,433956,4767,0,23.83540428,91.27999914,3673917,POOR,127,46,74,26,88
TRIPURA,2021-01,18483723,1032821,11970,23.83540428,91.27999914,3673917,POOR,127,46,74,26,88
TRIPURA,2020-07,3233047,85173,207,23.83540428,91.27999914,3673917,POOR,127,46,74,26,88
TRIPURA,2021-07,43927861,2247967,22241,23.83540428,91.27999914,3673917,POOR,127,46,74,26,88
TRIPURA,2020-08,6844511,234731,1769,23.83540428,91.27999914,3673917,POOR,127,46,74,26,88
TRIPURA,2020-04,37435,47,0,23.83540428,91.27999914,3673917,POOR,127,46,74,26,88
TRIPURA,2021-02,17200712,934218,10864,23.83540428,91.27999914,3673917,POOR,127,46,74,26,88
UTTAR PRADESH,2021-07,1916655586,52934881,703880,27.59998069,78.05000565,10000000,POOR,153,79,170,28,30
UTTAR PRADESH,2021-08,2144444310,52977295,706359,27.59998069,78.05000565,10000000,POOR,153,79,170,28,30
UTTAR PRADESH,2021-09,2267559565,51288110,686286,27.59998069,78.05000565,10000000,POOR,153,79,170,28,30
UTTAR PRADESH,2020-07,42883041,1458372,34016,27.59998069,78.05000565,10000000,POOR,153,79,170,28,30
UTTAR PRADESH,2020-10,391514092,13865734,202672,27.59998069,78.05000565,10000000,POOR,153,79,170,28,30
UTTAR PRADESH,2021-02,829364910,16859628,243629,27.59998069,78.05000565,10000000,POOR,153,79,170,28,30
UTTAR PRADESH,2020-03,0,802,0,27.59998069,78.05000565,10000000,POOR,153,79,170,28,30
UTTAR PRADESH,2020-11,513380826,15390005,221862,27.59998069,78.05000565,10000000,POOR,153,79,170,28,30
UTTAR PRADESH,2020-04,837120,28540,431,27.59998069,78.05000565,10000000,POOR,153,79,170,28,30
UTTAR PRADESH,2021-05,1392419342,48637705,533353,27.59998069,78.05000565,10000000,POOR,153,79,170,28,30
UTTAR PRADESH,2021-01,807492328,18447834,264831,27.59998069,78.05000565,10000000,POOR,153,79,170,28,30
UTTAR PRADESH,2020-12,675473172,17612620,251377,27.59998069,78.05000565,10000000,POOR,153,79,170,28,30
UTTAR PRADESH,2020-08,119809324,4830806,77862,27.59998069,78.05000565,10000000,POOR,153,79,170,28,30
UTTAR PRADESH,2021-04,1132470066,25297735,298700,27.59998069,78.05000565,10000000,POOR,153,79,170,28,30
UTTAR PRADESH,2021-10,2517465615,53010264,709812,27.59998069,78.05000565,10000000,POOR,153,79,170,28,30
UTTAR PRADESH,2020-06,14670740,449937,13188,27.59998069,78.05000565,10000000,POOR,153,79,170,28,30
UTTAR PRADESH,2021-06,1618453492,51059570,655280,27.59998069,78.05000565,10000000,POOR,153,79,170,28,30
UTTAR PRADESH,2020-05,5366214,145749,3552,27.59998069,78.05000565,10000000,POOR,153,79,170,28,30
UTTAR PRADESH,2020-09,236747961,9701861,139924,27.59998069,78.05000565,10000000,POOR,153,79,170,28,30
UTTAR PRADESH,2021-03,1024948489,18827699,271389,27.59998069,78.05000565,10000000,POOR,153,79,170,28,30
UTTARAKHAND,2020-03,0,66,0,30.32040895,78.05000565,10000000,POOR,102,35,71,25,22
UTTARAKHAND,2020-07,3446465,138478,1658,30.32040895,78.05000565,10000000,POOR,102,35,71,25,22
UTTARAKHAND,2020-11,35518073,2055403,33524,30.32040895,78.05000565,10000000,POOR,102,35,71,25,22
UTTARAKHAND,2021-08,205326193,10620558,228548,30.32040895,78.05000565,10000000,POOR,102,35,71,25,22
UTTARAKHAND,2021-01,61101092,2923428,49479,30.32040895,78.05000565,10000000,POOR,102,35,71,25,22
UTTARAKHAND,2020-09,16633577,1049181,13283,30.32040895,78.05000565,10000000,POOR,102,35,71,25,22
UTTARAKHAND,2021-10,235728137,10655701,229315,30.32040895,78.05000565,10000000,POOR,102,35,71,25,22
UTTARAKHAND,2021-05,132842437,8526589,146606,30.32040895,78.05000565,10000000,POOR,102,35,71,25,22
UTTARAKHAND,2020-06,1459303,58643,692,30.32040895,78.05000565,10000000,POOR,102,35,71,25,22
UTTARAKHAND,2020-08,8240087,390986,5067,30.32040895,78.05000565,10000000,POOR,102,35,71,25,22
UTTARAKHAND,2021-09,214651086,10298932,221700,30.32040895,78.05000565,10000000,POOR,102,35,71,25,22
UTTARAKHAND,2021-07,183672238,10581748,227817,30.32040895,78.05000565,10000000,POOR,102,35,71,25,22
UTTARAKHAND,2020-12,48451193,2595583,42793,30.32040895,78.05000565,10000000,POOR,102,35,71,25,22
UTTARAKHAND,2020-04,86760,1139,0,30.32040895,78.05000565,10000000,POOR,102,35,71,25,22
UTTARAKHAND,2020-05,462667,6451,56,30.32040895,78.05000565,10000000,POOR,102,35,71,25,22
UTTARAKHAND,2021-02,63277942,2707317,46961,30.32040895,78.05000565,10000000,POOR,102,35,71,25,22
UTTARAKHAND,2021-04,97075735,3774318,57858,30.32040895,78.05000565,10000000,POOR,102,35,71,25,22
UTTARAKHAND,2021-06,155539882,10105502,207655,30.32040895,78.05000565,10000000,POOR,102,35,71,25,22
UTTARAKHAND,2020-10,27303011,1755565,26151,30.32040895,78.05000565,10000000,POOR,102,35,71,25,22
UTTARAKHAND,2021-03,79897334,3045291,52762,30.32040895,78.05000565,10000000,POOR,102,35,71,25,22
WEST BENGAL,2020-08,41681715,3630154,75204,22.58039044,88.32994665,10000000,MODERATE,86,28,64,29,73
WEST BENGAL,2021-08,508653423,47707386,567427,22.58039044,88.32994665,10000000,MODERATE,86,28,64,29,73
WEST BENGAL,2021-06,402244153,43809005,508116,22.58039044,88.32994665,10000000,MODERATE,86,28,64,29,73
WEST BENGAL,2020-05,2792015,85082,6685,22.58039044,88.32994665,10000000,MODERATE,86,28,64,29,73
WEST BENGAL,2020-10,121185345,9760454,183867,22.58039044,88.32994665,10000000,MODERATE,86,28,64,29,73
WEST BENGAL,2021-10,579003677,48998237,588038,22.58039044,88.32994665,10000000,MODERATE,86,28,64,29,73
WEST BENGAL,2021-07,465575946,46992809,556878,22.58039044,88.32994665,10000000,MODERATE,86,28,64,29,73
WEST BENGAL,2020-09,77493556,6327185,123183,22.58039044,88.32994665,10000000,MODERATE,86,28,64,29,73
WEST BENGAL,2021-09,527939566,46774235,558553,22.58039044,88.32994665,10000000,MODERATE,86,28,64,29,73
WEST BENGAL,2020-03,0,164,6,22.58039044,88.32994665,10000000,MODERATE,86,28,64,29,73
WEST BENGAL,2021-03,274867405,17967596,319203,22.58039044,88.32994665,10000000,MODERATE,86,28,64,29,73
WEST BENGAL,2020-11,157190348,12972035,230383,22.58039044,88.32994665,10000000,MODERATE,86,28,64,29,73
WEST BENGAL,2020-07,20931361,1230381,33036,22.58039044,88.32994665,10000000,MODERATE,86,28,64,29,73
WEST BENGAL,2021-05,354846528,34924620,414430,22.58039044,88.32994665,10000000,MODERATE,86,28,64,29,73
WEST BENGAL,2020-04,156966,8798,323,22.58039044,88.32994665,10000000,MODERATE,86,28,64,29,73
WEST BENGAL,2021-02,232326152,16033759,286429,22.58039044,88.32994665,10000000,MODERATE,86,28,64,29,73
WEST BENGAL,2021-04,292155748,19948472,318580,22.58039044,88.32994665,10000000,MODERATE,86,28,64,29,73
WEST BENGAL,2020-06,10482353,352836,14767,22.58039044,88.32994665,10000000,MODERATE,86,28,64,29,73
WEST BENGAL,2021-01,235518471,17465608,310175,22.58039044,88.32994665,10000000,MODERATE,86,28,64,29,73
WEST BENGAL,2020-12,202481272,16279623,283838,22.58039044,88.32994665,10000000,MODERATE,86,28,64,29,73
